tanggal,namaBisnis,modal,pemasukan,pengeluaran,jamOperasional,jenisBisnis,status,keuntungan,kerugian,bisnisAddress,isDigital,hasWebsite,jenisBisnisEncoded,predicted_status,predicted_keuntungan,predicted_kerugian
2023-11-29,Pelita Cita,9720843,8630843,4742953,10,Pendidikan & Pelatihan,0,0,1090000,"Jl. Pelaku Usaha No. 4252, Surabaya",0,0,6,1,-12597,13414
2023-11-29,Bentuk Cerita,1651719,5988189,3482988,12,Kreatif & Desain,1,4336470,0,"Jl. Pelaku Usaha No. 4253, Medan",1,1,5,0,1178005,10140
2023-11-29,CantikNusa,16926938,13167975,3244425,10,Kesehatan & Kecantikan,0,0,3758963,"Jl. Pelaku Usaha No. 4254, Medan",0,0,4,0,-56855,99092
2023-11-29,Laras Care,14810385,15576735,2527525,10,Kesehatan & Kecantikan,1,766350,0,"Jl. Pelaku Usaha No. 4255, Surabaya",0,1,4,0,170081,471
2023-11-29,Bumi Perca,11458216,21337937,3673867,10,Fashion & Gaya Hidup,1,9879721,0,"Jl. Pelaku Usaha No. 4256, Jakarta",0,1,2,1,2729587,28969
2023-11-29,Asa Cendekia,12707240,15409359,640054,19,Pendidikan & Pelatihan,1,2702119,0,"Jl. Pelaku Usaha No. 4257, Jakarta",0,0,6,0,696785,3049
2023-11-29,Rupa Nusantara,2288666,7541094,3704071,8,Kerajinan & Produk Lokal,1,5252428,0,"Jl. Pelaku Usaha No. 4258, Jakarta",0,0,3,0,1451382,12923
2023-11-29,Langit Busana,10783529,18868971,2185391,10,Fashion & Gaya Hidup,1,8085442,0,"Jl. Pelaku Usaha No. 4259, Makassar",0,0,2,1,2220245,22633
2023-11-29,IdeLokal,11284598,9981382,4225396,10,Kreatif & Desain,0,0,1303216,"Jl. Pelaku Usaha No. 4260, Yogyakarta",1,0,5,1,-17736,20062
2023-11-29,Data Cerah,4018713,13593826,3971711,20,Digital & Teknologi,1,9575113,0,"Jl. Pelaku Usaha No. 4261, Bandung",1,0,0,0,2634022,28099
2023-11-29,Toko PastiAda,3295437,4269203,1543529,9,Retail & Toko Serba Ada,1,973766,0,"Jl. Pelaku Usaha No. 4262, Bandung",0,1,8,1,222036,688
2023-11-29,Lahan Asa,8866380,9875047,3301024,11,Properti & Kontraktor,1,1008667,0,"Jl. Pelaku Usaha No. 4263, Surabaya",0,1,7,1,230954,695
2023-11-29,Langgananku,12520221,14104374,4537042,10,Retail & Toko Serba Ada,1,1584153,0,"Jl. Pelaku Usaha No. 4264, Medan",0,1,8,1,390455,1276
2023-11-29,Lini Rupa,4345510,7617785,2072784,10,Fashion & Gaya Hidup,1,3272275,0,"Jl. Pelaku Usaha No. 4265, Bandung",0,1,2,1,882151,5934
2023-11-29,Citra Akar,11607321,16107314,1648587,9,Kreatif & Desain,1,4499993,0,"Jl. Pelaku Usaha No. 4266, Medan",1,0,5,1,1209947,10042
2023-11-29,NusaTrip,3749538,-1066919,4058168,9,Travel & Pariwisata,0,0,4816457,"Jl. Pelaku Usaha No. 4267, Medan",0,0,9,0,-76691,135106
2023-11-29,Sentra Loka,9307572,5115166,1741136,10,Kerajinan & Produk Lokal,0,0,4192406,"Jl. Pelaku Usaha No. 4268, Jakarta",0,0,3,1,-64813,116125
2023-11-29,Kelas Rakyat,10663652,12804515,3957923,10,Pendidikan & Pelatihan,1,2140863,0,"Jl. Pelaku Usaha No. 4269, Makassar",0,1,6,1,553045,1915
2023-11-29,RumaRaya,14145088,17634017,4789786,8,Retail & Toko Serba Ada,1,3488929,0,"Jl. Pelaku Usaha No. 4270, Medan",0,0,8,1,941316,6183
2023-11-29,Tata Griya,5622684,14737373,1217511,8,Properti & Kontraktor,1,9114689,0,"Jl. Pelaku Usaha No. 4271, Yogyakarta",0,1,7,1,2512816,26272
2023-11-29,Langkah Loka,2750860,629838,3555103,8,Travel & Pariwisata,0,0,2121022,"Jl. Pelaku Usaha No. 4272, Jakarta",0,1,9,0,-30938,49623
2023-11-29,Belanja Pintar,15424381,15935369,4702164,9,Retail & Toko Serba Ada,1,510988,0,"Jl. Pelaku Usaha No. 4273, Bandung",0,0,8,1,116396,292
2023-11-29,Langgananku,1304473,5006540,3670862,9,Retail & Toko Serba Ada,1,3702067,0,"Jl. Pelaku Usaha No. 4274, Bandung",0,0,8,1,1006190,7156
2023-11-29,Rupa Nusantara,19893851,25681898,3370111,11,Kerajinan & Produk Lokal,1,5788047,0,"Jl. Pelaku Usaha No. 4275, Yogyakarta",0,0,3,0,1580996,14371
2023-11-29,Toko PastiAda,5039788,6331236,3327680,9,Retail & Toko Serba Ada,1,1291448,0,"Jl. Pelaku Usaha No. 4276, Surabaya",0,1,8,1,310176,995
2023-11-29,Loka Bambu,16834263,24912987,2237560,9,Kerajinan & Produk Lokal,1,8078724,0,"Jl. Pelaku Usaha No. 4277, Bandung",0,1,3,1,2223842,22507
2023-11-29,Jejak Digital,17988314,13592650,3042052,9,Digital & Teknologi,0,0,4395664,"Jl. Pelaku Usaha No. 4278, Yogyakarta",1,0,0,1,-69761,121781
2023-11-29,Dapur Loka,13913358,22953774,4237380,8,F&B,1,9040416,0,"Jl. Pelaku Usaha No. 4279, Medan",0,1,1,1,2502414,26065
2023-11-29,Bangun Cerita,15777867,13490557,1434197,11,Properti & Kontraktor,0,0,2287310,"Jl. Pelaku Usaha No. 4280, Semarang",0,0,7,1,-31862,52863
2023-11-29,Jajan Jadoel,6621532,6478948,4716749,9,F&B,0,0,142584,"Jl. Pelaku Usaha No. 4281, Jakarta",0,0,1,1,23162,96
2023-11-29,Loka Bambu,1719304,8090155,3682709,8,Kerajinan & Produk Lokal,1,6370851,0,"Jl. Pelaku Usaha No. 4282, Semarang",0,1,3,0,1765298,17005
2023-11-29,Sambal Senja,6463087,14879661,1144845,12,F&B,1,8416574,0,"Jl. Pelaku Usaha No. 4283, Semarang",0,0,1,1,2309052,23845
2023-11-29,Asa Cendekia,9462671,14126502,1218180,6,Pendidikan & Pelatihan,1,4663831,0,"Jl. Pelaku Usaha No. 4284, Yogyakarta",0,1,6,1,1268963,10633
2023-11-29,Toko PastiAda,1947654,1975354,3872936,10,Retail & Toko Serba Ada,1,27700,0,"Jl. Pelaku Usaha No. 4285, Makassar",0,0,8,1,40244,100
2023-11-29,BitNusa,12824235,18093406,4450457,3,Digital & Teknologi,1,5269171,0,"Jl. Pelaku Usaha No. 4286, Makassar",1,0,0,1,1458216,13101
2023-11-29,Sehat Sentosa,19277436,19347281,2767527,10,Kesehatan & Kecantikan,1,69845,0,"Jl. Pelaku Usaha No. 4287, Makassar",0,1,4,0,38198,71
2023-11-29,NusaTrip,18106588,23718865,2815480,8,Travel & Pariwisata,1,5612277,0,"Jl. Pelaku Usaha No. 4288, Jakarta",0,1,9,0,1530709,13734
2023-11-29,Kriya Kita,6320198,11390625,1410077,11,Kerajinan & Produk Lokal,1,5070427,0,"Jl. Pelaku Usaha No. 4289, Semarang",0,0,3,0,1382712,12054
2023-11-29,Warna Rasa,5963179,15585059,1988338,6,Kreatif & Desain,1,9621880,0,"Jl. Pelaku Usaha No. 4290, Bandung",1,0,5,0,2660348,28267
2023-11-29,Bangun Cerita,3950732,2437180,3549591,11,Properti & Kontraktor,0,0,1513552,"Jl. Pelaku Usaha No. 4291, Yogyakarta",0,1,7,1,-20880,30220
2023-11-29,Tata Griya,12986787,14989790,4806340,11,Properti & Kontraktor,1,2003003,0,"Jl. Pelaku Usaha No. 4292, Medan",0,1,7,1,510076,1728
2023-11-29,Bangun Cerita,1823384,-805097,4749761,11,Properti & Kontraktor,0,0,2628481,"Jl. Pelaku Usaha No. 4293, Yogyakarta",0,0,7,1,-38938,63736
2023-11-29,Kelas Rakyat,14431135,18315936,3705902,10,Pendidikan & Pelatihan,1,3884801,0,"Jl. Pelaku Usaha No. 4294, Makassar",0,1,6,1,1046763,7726
2023-11-29,Pelita Cita,17778186,21333697,4601088,13,Pendidikan & Pelatihan,1,3555511,0,"Jl. Pelaku Usaha No. 4295, Bandung",0,0,6,1,951142,6309
2023-11-29,Sehat Sentosa,15689981,25276353,1767948,10,Kesehatan & Kecantikan,1,9586372,0,"Jl. Pelaku Usaha No. 4296, Surabaya",0,1,4,0,2637047,27728
2023-11-29,Klinik Asa,17263830,13973075,2059378,9,Kesehatan & Kecantikan,0,0,3290755,"Jl. Pelaku Usaha No. 4297, Surabaya",0,0,4,1,-48743,84958
2023-11-29,Rupa Nusantara,12824630,11143767,1565486,9,Kerajinan & Produk Lokal,0,0,1680863,"Jl. Pelaku Usaha No. 4298, Bandung",0,1,3,1,-22490,35975
2023-11-29,Rupa Nusantara,18516868,25213901,647957,11,Kerajinan & Produk Lokal,1,6697033,0,"Jl. Pelaku Usaha No. 4299, Yogyakarta",0,1,3,0,1831455,17563
2023-11-29,Citra Akar,18208627,25532537,3285949,1,Kreatif & Desain,1,7323910,0,"Jl. Pelaku Usaha No. 4300, Makassar",1,1,5,0,2033103,20223
2023-11-15,CantikNusa,11833812,19328739,773591,8,Kesehatan & Kecantikan,1,7494927,0,"Jl. Pelaku Usaha No. 4301, Surabaya",0,1,4,0,2062306,20536
2023-11-15,Warna Rasa,12079391,21713118,1328881,14,Kreatif & Desain,1,9633727,0,"Jl. Pelaku Usaha No. 4302, Bandung",1,1,5,0,2650717,28047
2023-11-15,Sehat Sentosa,2864835,11837513,2700075,8,Kesehatan & Kecantikan,1,8972678,0,"Jl. Pelaku Usaha No. 4303, Makassar",0,0,4,0,2474654,25920
2023-11-15,Tata Griya,1032978,7312881,2082046,11,Properti & Kontraktor,1,6279903,0,"Jl. Pelaku Usaha No. 4304, Bandung",0,1,7,1,1722894,16504
2023-11-15,Sambal Senja,4971814,10271843,3780964,10,F&B,1,5300029,0,"Jl. Pelaku Usaha No. 4305, Makassar",0,0,1,1,1461139,13058
2023-11-15,Laras Care,9214568,6590812,717495,10,Kesehatan & Kecantikan,0,0,2623756,"Jl. Pelaku Usaha No. 4306, Bandung",0,0,4,0,-37905,66022
2023-11-15,Rancang Sejahtera,9211327,10564956,1516133,8,Properti & Kontraktor,1,1353629,0,"Jl. Pelaku Usaha No. 4307, Makassar",0,0,7,1,332037,1021
2023-11-15,Toko PastiAda,16919015,16000742,4742411,8,Retail & Toko Serba Ada,0,0,918273,"Jl. Pelaku Usaha No. 4308, Bandung",0,0,8,1,-8146,7728
2023-11-15,Rancak Raya,10880760,11378504,4714403,10,Fashion & Gaya Hidup,1,497744,0,"Jl. Pelaku Usaha No. 4309, Yogyakarta",0,0,2,1,122920,325
2023-11-15,Toko PastiAda,13594609,17420594,4860854,10,Retail & Toko Serba Ada,1,3825985,0,"Jl. Pelaku Usaha No. 4310, Jakarta",0,0,8,1,1032944,7374
2023-11-15,Pelita Cita,4837476,12731023,2958725,10,Pendidikan & Pelatihan,1,7893547,0,"Jl. Pelaku Usaha No. 4311, Medan",0,1,6,1,2178547,22087
2023-11-15,Belanja Pintar,17346759,15120931,4100278,10,Retail & Toko Serba Ada,0,0,2225828,"Jl. Pelaku Usaha No. 4312, Jakarta",0,1,8,1,-31575,49474
2023-11-15,Bangun Cerita,2577382,3227292,4627904,12,Properti & Kontraktor,1,649910,0,"Jl. Pelaku Usaha No. 4313, Semarang",0,0,7,1,156633,442
2023-11-15,Teh & Cerita,8445518,16965809,2164548,8,F&B,1,8520291,0,"Jl. Pelaku Usaha No. 4314, Jakarta",0,1,1,1,2356133,24314
2023-11-15,Rupa Nusantara,5044970,1980474,4728658,11,Kerajinan & Produk Lokal,0,0,3064496,"Jl. Pelaku Usaha No. 4315, Yogyakarta",0,0,3,0,-45957,77611
2023-11-15,Jejak Digital,19036341,19454032,504765,14,Digital & Teknologi,1,417691,0,"Jl. Pelaku Usaha No. 4316, Jakarta",1,1,0,1,92346,315
2023-11-15,Jejak Digital,3428833,455816,4410479,5,Digital & Teknologi,0,0,2973017,"Jl. Pelaku Usaha No. 4317, Bandung",1,1,0,1,-44599,76424
2023-11-15,Bimbingan Cerita,19342773,15747212,2774606,17,Pendidikan & Pelatihan,0,0,3595561,"Jl. Pelaku Usaha No. 4318, Bandung",0,1,6,1,-53714,93805
2023-11-15,Rasa Pagi,4751325,1883990,4526553,12,F&B,0,0,2867335,"Jl. Pelaku Usaha No. 4319, Jakarta",0,0,1,1,-42979,71941
2023-11-15,Jejak Digital,15261617,13771353,912968,6,Digital & Teknologi,0,0,1490264,"Jl. Pelaku Usaha No. 4320, Jakarta",1,0,0,1,-21833,29934
2023-11-15,Dapur Loka,12553768,15305581,4313827,9,F&B,1,2751813,0,"Jl. Pelaku Usaha No. 4321, Yogyakarta",0,1,1,1,738344,3973
2023-11-15,Pelita Cita,10993406,10546522,4222643,5,Pendidikan & Pelatihan,0,0,446884,"Jl. Pelaku Usaha No. 4322, Makassar",0,1,6,1,-2410,2269
2023-11-15,IdeLokal,12612492,22574753,3004338,8,Kreatif & Desain,1,9962261,0,"Jl. Pelaku Usaha No. 4323, Yogyakarta",1,0,5,1,2748893,29291
2023-11-15,Sambal Senja,10337018,18872614,3218074,8,F&B,1,8535596,0,"Jl. Pelaku Usaha No. 4324, Makassar",0,0,1,1,2353259,24307
2023-11-15,Koding Karya,1556764,11237206,1060136,11,Digital & Teknologi,1,9680442,0,"Jl. Pelaku Usaha No. 4325, Makassar",1,1,0,1,2679197,28701
2023-11-15,Rasa Pagi,8953973,16036065,3887823,8,F&B,1,7082092,0,"Jl. Pelaku Usaha No. 4326, Medan",0,1,1,1,1963515,19351
2023-11-15,Rupa Nusantara,15001280,14324227,1055347,9,Kerajinan & Produk Lokal,0,0,677053,"Jl. Pelaku Usaha No. 4327, Makassar",0,1,3,1,-4904,4659
2023-11-15,Warna Rasa,15436633,11614662,3958607,20,Kreatif & Desain,0,0,3821971,"Jl. Pelaku Usaha No. 4328, Medan",1,0,5,0,-60337,101210
2023-11-15,Data Cerah,3122581,12501838,2561730,17,Digital & Teknologi,1,9379257,0,"Jl. Pelaku Usaha No. 4329, Semarang",1,0,0,1,2581821,27442
2023-11-15,Langgananku,13095093,16990176,1773481,10,Retail & Toko Serba Ada,1,3895083,0,"Jl. Pelaku Usaha No. 4330, Medan",0,1,8,1,1042074,7685
2023-11-15,Asa Cendekia,18418547,25766153,4564422,12,Pendidikan & Pelatihan,1,7347606,0,"Jl. Pelaku Usaha No. 4331, Bandung",0,1,6,1,2018712,19875
2023-11-15,Hijab Pelita,2781650,4685452,4877381,9,Fashion & Gaya Hidup,1,1903802,0,"Jl. Pelaku Usaha No. 4332, Bandung",0,0,2,1,504586,1691
2023-11-15,Langkah Cerah,17473167,19872804,4306270,7,Pendidikan & Pelatihan,1,2399637,0,"Jl. Pelaku Usaha No. 4333, Medan",0,0,6,1,632151,2330
2023-11-15,Mitra Langit,15153772,21495704,2810329,8,Travel & Pariwisata,1,6341932,0,"Jl. Pelaku Usaha No. 4334, Semarang",0,1,9,0,1738303,16396
2023-11-15,Sehat Sentosa,7164435,7871026,4123935,9,Kesehatan & Kecantikan,1,706591,0,"Jl. Pelaku Usaha No. 4335, Makassar",0,1,4,1,163592,478
2023-11-15,CantikNusa,3795582,5866359,1048281,10,Kesehatan & Kecantikan,1,2070777,0,"Jl. Pelaku Usaha No. 4336, Jakarta",0,0,4,0,541447,1814
2023-11-15,Rumah Kita,2229766,-1272230,2610313,12,Properti & Kontraktor,0,0,3501996,"Jl. Pelaku Usaha No. 4337, Semarang",0,1,7,1,-53434,94594
2023-11-15,Loka Bambu,8086062,11659193,3547322,9,Kerajinan & Produk Lokal,1,3573131,0,"Jl. Pelaku Usaha No. 4338, Bandung",0,1,3,1,968971,6864
2023-11-15,Sambal Senja,6369263,11192629,1820580,8,F&B,1,4823366,0,"Jl. Pelaku Usaha No. 4339, Makassar",0,1,1,1,1321454,11458
2023-11-15,Tamasya Cerah,14870060,14130594,4469930,8,Travel & Pariwisata,0,0,739466,"Jl. Pelaku Usaha No. 4340, Jakarta",0,1,9,0,-5302,4882
2023-11-15,Bumi Perca,8147483,6252313,2422764,10,Fashion & Gaya Hidup,0,0,1895170,"Jl. Pelaku Usaha No. 4341, Jakarta",0,0,2,1,-25906,41579
2023-11-15,Koding Karya,14872317,22528435,4474102,16,Digital & Teknologi,1,7656118,0,"Jl. Pelaku Usaha No. 4342, Makassar",1,1,0,1,2111397,21318
2023-11-15,Warna Rasa,9840790,5298641,4345532,17,Kreatif & Desain,0,0,4542149,"Jl. Pelaku Usaha No. 4343, Surabaya",1,0,5,0,-72807,125638
2023-11-15,Kelas Rakyat,19954268,29035108,4519583,9,Pendidikan & Pelatihan,1,9080840,0,"Jl. Pelaku Usaha No. 4344, Jakarta",0,0,6,1,2493393,25876
2023-11-15,BitNusa,3357803,4253960,3526408,15,Digital & Teknologi,1,896157,0,"Jl. Pelaku Usaha No. 4345, Semarang",1,1,0,1,215176,752
2023-11-15,Rancang Sejahtera,6833041,9498989,2032206,9,Properti & Kontraktor,1,2665948,0,"Jl. Pelaku Usaha No. 4346, Surabaya",0,1,7,1,701409,3620
2023-11-15,Sehat Sentosa,9277783,13357715,1161804,8,Kesehatan & Kecantikan,1,4079932,0,"Jl. Pelaku Usaha No. 4347, Jakarta",0,0,4,0,1107385,8408
2023-11-15,Sehat Sentosa,14052704,12845047,2806429,8,Kesehatan & Kecantikan,0,0,1207657,"Jl. Pelaku Usaha No. 4348, Medan",0,1,4,0,-14820,19487
2023-11-15,Dapur Loka,4137738,12140577,573667,8,F&B,1,8002839,0,"Jl. Pelaku Usaha No. 4349, Semarang",0,1,1,1,2209326,22607
2023-11-15,Langgananku,11243909,11273965,4198266,10,Retail & Toko Serba Ada,1,30056,0,"Jl. Pelaku Usaha No. 4350, Yogyakarta",0,1,8,1,30283,63
2023-11-15,NusaTrip,15384111,16078100,3056913,10,Travel & Pariwisata,1,693989,0,"Jl. Pelaku Usaha No. 4351, Yogyakarta",0,0,9,0,151985,386
2023-11-15,NusaCloud,3016540,9143123,663540,18,Digital & Teknologi,1,6126583,0,"Jl. Pelaku Usaha No. 4352, Bandung",1,1,0,1,1664027,16411
2023-11-15,Citra Akar,1094319,7982549,2193959,12,Kreatif & Desain,1,6888230,0,"Jl. Pelaku Usaha No. 4353, Yogyakarta",1,1,5,0,1897652,18928
2023-11-15,Jajan Jadoel,10889454,10834005,4037346,10,F&B,0,0,55449,"Jl. Pelaku Usaha No. 4354, Bandung",0,0,1,1,30985,90
2023-11-15,Bumi Perca,11504777,14585742,2671503,8,Fashion & Gaya Hidup,1,3080965,0,"Jl. Pelaku Usaha No. 4355, Yogyakarta",0,1,2,1,827591,5106
2023-11-15,Rancang Sejahtera,9241237,11879348,2610559,11,Properti & Kontraktor,1,2638111,0,"Jl. Pelaku Usaha No. 4356, Yogyakarta",0,1,7,1,691739,3420
2023-11-15,Laras Care,11578746,17459966,2145073,9,Kesehatan & Kecantikan,1,5881220,0,"Jl. Pelaku Usaha No. 4357, Jakarta",0,0,4,1,1610473,14872
2023-11-15,Bentuk Cerita,13069397,19027185,2310886,15,Kreatif & Desain,1,5957788,0,"Jl. Pelaku Usaha No. 4358, Semarang",1,1,5,0,1618573,15408
2023-11-15,Mitra Langit,7875658,7689676,4134238,10,Travel & Pariwisata,0,0,185982,"Jl. Pelaku Usaha No. 4359, Makassar",0,1,9,0,5827,44
2023-11-15,Data Cerah,8545961,11131442,1897511,8,Digital & Teknologi,1,2585481,0,"Jl. Pelaku Usaha No. 4360, Makassar",1,0,0,1,686801,3581
2023-11-15,Loka Bambu,4362628,2128185,2400233,9,Kerajinan & Produk Lokal,0,0,2234443,"Jl. Pelaku Usaha No. 4361, Bandung",0,0,3,1,-31512,52899
2023-11-15,Studio Karsa,16652149,22261398,3314072,1,Kreatif & Desain,1,5609249,0,"Jl. Pelaku Usaha No. 4362, Surabaya",1,0,5,0,1551167,14079
2023-11-15,Rumah Kita,18985082,16500473,4305464,11,Properti & Kontraktor,0,0,2484609,"Jl. Pelaku Usaha No. 4363, Surabaya",0,1,7,1,-35672,57269
2023-11-15,Jajan Jadoel,1190395,-135293,3831404,10,F&B,0,0,1325688,"Jl. Pelaku Usaha No. 4364, Jakarta",0,0,1,1,-16696,23280
2023-11-15,Data Cerah,17874516,15379445,2850278,14,Digital & Teknologi,0,0,2495071,"Jl. Pelaku Usaha No. 4365, Semarang",1,0,0,1,-38615,60018
2023-11-15,Rancang Sejahtera,11203854,13601226,2004539,11,Properti & Kontraktor,1,2397372,0,"Jl. Pelaku Usaha No. 4366, Semarang",0,0,7,1,624555,2254
2023-11-15,Belanja Pintar,1621674,3535473,2131282,9,Retail & Toko Serba Ada,1,1913799,0,"Jl. Pelaku Usaha No. 4367, Medan",0,0,8,1,495687,1645
2023-11-15,Bumi Perca,17841316,21925944,3403958,8,Fashion & Gaya Hidup,1,4084628,0,"Jl. Pelaku Usaha No. 4368, Medan",0,1,2,1,1112941,8472
2023-11-15,Rumah Kita,7118504,6879611,4230832,9,Properti & Kontraktor,0,0,238893,"Jl. Pelaku Usaha No. 4369, Medan",0,1,7,1,2659,57
2023-11-15,IdeLokal,17201081,26925664,1537686,20,Kreatif & Desain,1,9724583,0,"Jl. Pelaku Usaha No. 4370, Jakarta",1,0,5,0,2652196,28090
2023-11-15,IdeLokal,16716612,16799821,4533870,16,Kreatif & Desain,1,83209,0,"Jl. Pelaku Usaha No. 4371, Surabaya",1,1,5,0,42430,188
2023-11-15,Hijab Pelita,2778333,9605257,2002792,10,Fashion & Gaya Hidup,1,6826924,0,"Jl. Pelaku Usaha No. 4372, Jakarta",0,0,2,1,1877643,18437
2023-11-15,Bangun Cerita,4243089,13867023,3634831,9,Properti & Kontraktor,1,9623934,0,"Jl. Pelaku Usaha No. 4373, Surabaya",0,0,7,1,2651347,28096
2023-11-15,Tata Griya,13414285,9250022,1844444,12,Properti & Kontraktor,0,0,4164263,"Jl. Pelaku Usaha No. 4374, Makassar",0,0,7,1,-63971,113583
2023-11-15,Pelita Cita,14775967,14901444,941197,2,Pendidikan & Pelatihan,1,125477,0,"Jl. Pelaku Usaha No. 4375, Surabaya",0,1,6,0,45730,105
2023-11-15,Asa Cendekia,17504433,16290454,1194762,5,Pendidikan & Pelatihan,0,0,1213979,"Jl. Pelaku Usaha No. 4376, Jakarta",0,0,6,1,-12755,18044
2023-11-15,Rumah Kita,2731232,1168033,656128,9,Properti & Kontraktor,0,0,1563199,"Jl. Pelaku Usaha No. 4377, Bandung",0,1,7,1,-21444,34665
2023-11-15,Warna Rasa,13765379,21108946,847349,6,Kreatif & Desain,1,7343567,0,"Jl. Pelaku Usaha No. 4378, Makassar",1,1,5,0,2023432,20247
2023-11-15,Rasa Pagi,13343499,13508243,4191365,8,F&B,1,164744,0,"Jl. Pelaku Usaha No. 4379, Bandung",0,1,1,1,57226,143
2023-11-15,Bangun Cerita,7163526,11071916,2341408,11,Properti & Kontraktor,1,3908390,0,"Jl. Pelaku Usaha No. 4380, Bandung",0,1,7,1,1051777,7900
2023-11-15,Sambal Senja,13050152,12059623,1033872,10,F&B,0,0,990529,"Jl. Pelaku Usaha No. 4381, Medan",0,0,1,1,-10505,13086
2023-11-15,Kelas Rakyat,18040832,24900767,1699205,3,Pendidikan & Pelatihan,1,6859935,0,"Jl. Pelaku Usaha No. 4382, Bandung",0,1,6,1,1891673,18245
2023-11-15,Rasa Pagi,13086198,21090726,2661431,10,F&B,1,8004528,0,"Jl. Pelaku Usaha No. 4383, Yogyakarta",0,0,1,1,2198788,22336
2023-11-15,Dapur Loka,1439360,5069967,4024614,10,F&B,1,3630607,0,"Jl. Pelaku Usaha No. 4384, Semarang",0,1,1,1,992188,7312
2023-11-15,Loka Bambu,13434197,17533311,3802471,12,Kerajinan & Produk Lokal,1,4099114,0,"Jl. Pelaku Usaha No. 4385, Semarang",0,1,3,0,1112546,8554
2023-11-15,Rumah Kita,14738417,14543898,4672442,11,Properti & Kontraktor,0,0,194519,"Jl. Pelaku Usaha No. 4386, Semarang",0,0,7,1,9004,43
2023-11-15,Rancang Sejahtera,3512997,422087,2699785,12,Properti & Kontraktor,0,0,3090910,"Jl. Pelaku Usaha No. 4387, Makassar",0,0,7,1,-45986,79606
2023-11-15,Citra Akar,12922871,15596295,2813441,16,Kreatif & Desain,1,2673424,0,"Jl. Pelaku Usaha No. 4388, Surabaya",1,0,5,0,693112,3517
2023-11-15,NusaCloud,17658483,17199421,799626,18,Digital & Teknologi,0,0,459062,"Jl. Pelaku Usaha No. 4389, Semarang",1,1,0,1,-2844,2733
2023-11-15,Kelas Rakyat,18488789,14145636,771460,8,Pendidikan & Pelatihan,0,0,4343153,"Jl. Pelaku Usaha No. 4390, Bandung",0,1,6,1,-65608,119785
2023-11-15,Asa Cendekia,13874649,12831521,3514023,10,Pendidikan & Pelatihan,0,0,1043128,"Jl. Pelaku Usaha No. 4391, Makassar",0,1,6,1,-12085,13173
2023-11-15,Rumah Kita,11456207,11540942,3282367,8,Properti & Kontraktor,1,84735,0,"Jl. Pelaku Usaha No. 4392, Jakarta",0,1,7,1,36946,74
2023-11-15,RumaRaya,13210664,13054926,903627,9,Retail & Toko Serba Ada,0,0,155738,"Jl. Pelaku Usaha No. 4393, Medan",0,0,8,1,17364,48
2023-11-15,Kriya Kita,15115155,18269748,3413463,10,Kerajinan & Produk Lokal,1,3154593,0,"Jl. Pelaku Usaha No. 4394, Bandung",0,0,3,1,846877,4998
2023-11-15,Lahan Asa,18919181,16469619,3440666,11,Properti & Kontraktor,0,0,2449562,"Jl. Pelaku Usaha No. 4395, Medan",0,0,7,1,-35335,56442
2023-11-15,Sambal Senja,17605067,25931564,680693,10,F&B,1,8326497,0,"Jl. Pelaku Usaha No. 4396, Yogyakarta",0,0,1,1,2278201,23279
2023-11-15,Rancang Sejahtera,12651856,20157945,4768225,12,Properti & Kontraktor,1,7506089,0,"Jl. Pelaku Usaha No. 4397, Bandung",0,0,7,1,2057322,20499
2023-11-15,Studio Karsa,13781779,14891796,3721796,20,Kreatif & Desain,1,1110017,0,"Jl. Pelaku Usaha No. 4398, Semarang",1,0,5,0,251912,791
2023-11-15,NusaTrip,2310853,11680621,2636371,10,Travel & Pariwisata,1,9369768,0,"Jl. Pelaku Usaha No. 4399, Medan",0,0,9,0,2575185,27156
2023-11-15,Lahan Asa,17228003,18130091,4073281,11,Properti & Kontraktor,1,902088,0,"Jl. Pelaku Usaha No. 4400, Yogyakarta",0,0,7,1,204439,566
2023-11-01,Bumi Perca,5499351,5976253,4212413,8,Fashion & Gaya Hidup,1,476902,0,"Jl. Pelaku Usaha No. 4401, Surabaya",0,0,2,1,123332,328
2023-11-01,Dapur Loka,8974067,11826480,4686072,12,F&B,1,2852413,0,"Jl. Pelaku Usaha No. 4402, Makassar",0,0,1,1,767670,4115
2023-11-01,IdeLokal,11078307,19194827,1025280,11,Kreatif & Desain,1,8116520,0,"Jl. Pelaku Usaha No. 4403, Semarang",1,0,5,1,2227700,22777
2023-11-01,Bumi Perca,8228915,14379184,4585503,10,Fashion & Gaya Hidup,1,6150269,0,"Jl. Pelaku Usaha No. 4404, Yogyakarta",0,0,2,1,1694742,16032
2023-11-01,Langkah Cerah,13588342,20834516,570882,18,Pendidikan & Pelatihan,1,7246174,0,"Jl. Pelaku Usaha No. 4405, Makassar",0,1,6,0,1970204,19396
2023-11-01,Rumah Kita,9359788,7307498,2186649,8,Properti & Kontraktor,0,0,2052290,"Jl. Pelaku Usaha No. 4406, Makassar",0,1,7,1,-29066,47503
2023-11-01,Tamasya Cerah,12286976,8852561,1091737,9,Travel & Pariwisata,0,0,3434415,"Jl. Pelaku Usaha No. 4407, Surabaya",0,0,9,0,-50676,90097
2023-11-01,Rancak Raya,19664897,18051981,1203969,9,Fashion & Gaya Hidup,0,0,1612916,"Jl. Pelaku Usaha No. 4408, Semarang",0,0,2,1,-20495,31633
